38.02693	93.62533	238.4197
64.58389	-90	241.5
64.58389	-80	241.5
12.7745	-51.92	232.1974
17.70957	-45.8721	232.8551
19.65749	-51.53	233.1791
42.76616	-83.3352	240.6344
42.76798	-75	240.6348
36.00423	-76.1411	237.6081
29.19519	-77.2047	235.3506
28.43882	-69.6818	235.1398
71.95681	-90	241.5
71.95681	-80	241.5
46.30598	-90	241.5
46.30598	-80	241.5
51.84884	-90	241.5
51.84884	-80	241.5
57.88123	-90	241.5
12.15184	-46.0136	232.1302
6.071042	-45.8741	231.6565
5.91446	-40.1451	231.6485
35.4311	-49.6004	237.3905
42.7799	-58.3252	240.6378
33.82588	-58.9352	236.8113
2.997665	12.0278	258.0805
5.721988	12.37616	256.988
2.986199	16.00969	258.8651
8.165651	12.95734	255.2223
5.706181	16.24928	257.7472
8.155218	16.58945	255.9173
10.01231	10.31992	251.788
9.983753	16.86014	253.5428
11.15104	8.430321	247.7188
9.983223	13.59846	252.927
5.829202	1.474347	251.5088
0.05	11.84969	258.4174
0.05	15.88966	259.2211
0.05	0.8259635	252.9796
0.05	4.251992	255.2694
0.05	7.949066	257.0928
0.05	-11.2198	232.1135
0.05	-10.4155	236.1545
0.05	-7.27175	243.7453
0.05	-9.09154	240.0541
0.05	-4.98265	247.1698
0.05	-2.27015	250.2638
0.05	15.75607	235.3639
0.05	17.80444	236.2111
0.05	11.7901	230.2011
0.05	12.64184	232.254
0.05	13.99019	234.0098
0.05	81.95313	236.5128
9.970532	99.95	242.2435
11.12072	99.95	245.0193
0.05	99.95	236.5128
2.979835	99.95	236.8794
5.756573	99.95	238.0295
8.141045	99.95	239.8592
0.05	93.82813	236.5128
0.05	87.8125	236.5128
0.05	81.95312	259.4872
5.75659	99.95	257.9704
2.979832	99.95	259.1206
0.05	99.95	259.4872
0.05	93.82813	259.4872
0.05	87.8125	259.4872
11.51294	99.95	247.9999
11.12071	99.95	250.9809
9.970622	99.95	253.7563
8.141022	99.95	256.1407
0.05	60.07812	236.5128
0.05	76.25	236.5128
0.05	70.70312	236.5128
0.05	65.3125	236.5128
0.05	60.07812	259.4872
0.05	76.25	259.4872
0.05	70.70312	259.4872
0.05	65.3125	259.4872
0.05	40.70313	236.5128
0.05	55	236.5128
0.05	50.07813	236.5128
0.05	45.3125	236.5128
0.05	40.70313	259.4872
0.05	55	259.4872
0.05	50.07813	259.4872
0.05	45.3125	259.4872
0.05	23.82813	236.5128
0.05	20.09752	236.5125
0.05	36.25	236.5128
0.05	31.95313	236.5128
0.05	27.8125	236.5128
0.05	23.82813	259.4872
0.05	19.94681	259.487
0.05	36.25	259.4872
0.05	31.95313	259.4872
0.05	27.8125	259.4872
0.05	-11.4872	222.6667
0.05	-11.4873	228.0439
0.05	-11.4872	225.3333
0.05	11.48717	222.6667
0.05	11.48717	225.3333
0.05	11.48717	227.9025
8.173516	2.454882	249.9339
8.192291	9.361989	253.9937
10.00848	0.9719798	245.2564
11.1549	5.564159	245.7102
9.990933	-3.21124	239.0761
9.968104	-1.32177	242.456
5.749519	8.639061	255.72
5.83973	4.938195	253.859
3.018354	8.158954	256.7725
3.037553	4.39207	254.9103
2.942673	-6.97941	243.5369
46.30598	-99.95	241.5
42.76371	-99.95	240.6338
46.30598	99.95	241.5
51.84884	99.95	241.5
57.88123	99.95	241.5
64.58389	99.95	241.5
71.95681	99.95	241.5
79.95	90	241.5
79.95	99.95	241.5
79.95	80	241.5
79.95	70	241.5
79.95	60	241.5
79.95	50	241.5
79.95	40	241.5
79.95	30	241.5
79.95	20	241.5
79.95	10	241.5
79.95	0	241.5
79.95	-10	241.5
79.95	-20	241.5
79.95	-30	241.5
79.95	-40	241.5
79.95	-50	241.5
79.95	-60	241.5
79.95	-70	241.5
79.95	-80	241.5
79.95	-90	241.5
51.84884	-99.95	241.5
57.88123	-99.95	241.5
64.58389	-99.95	241.5
71.95681	-99.95	241.5
79.95	-99.95	241.5
0.05	-99.95	231.499
8.863279	-99.95	231.8341
0.05	-92.2652	231.4991
0.05	-84.7937	231.4992
17.06593	-99.95	232.7566
0.05	-77.5848	231.4992
24.56712	-99.95	234.1689
0.05	-70.6365	231.4993
31.33936	-99.95	235.9888
0.05	-63.9515	231.4994
0.05	-57.5284	231.4994
37.35545	-99.95	238.1421
0.05	-51.3682	231.4995
0.05	-45.4688	231.4995
0.05	-39.8327	231.4995
0.05	-34.4589	231.4995
0.05	-29.3463	231.4995
42.74879	99.95	240.6302
0.05	-24.3772	231.4991
39.09928	99.95	238.8813
34.35823	99.95	236.9973
28.48438	99.95	235.1517
21.88434	99.95	233.5964
15.18393	99.95	232.49
9.024131	99.95	231.846
3.886795	99.95	231.5641
0.05	92.85246	231.4996
0.05	99.95	231.4997
0.05	85.92728	231.4996
0.05	79.22568	231.4995
0.05	72.74744	231.4995
0.05	66.49246	231.4995
0.05	60.46104	231.4995
0.05	54.65222	231.4995
0.05	49.06786	231.4996
0.05	43.70672	231.4996
0.05	24.38056	231.4996
0.05	28.96499	231.4996
0.05	33.65497	231.4996
0.05	38.56911	231.4996
0.05	17.75575	229.331
0.05	20.95431	230.95
0.05	15.21795	226.8083
0.05	13.80737	225.1532
0.05	-15.2143	226.8008
0.05	-13.8058	225.1532
0.05	-20.9543	230.9498
0.05	-17.7561	229.3302
0.05	60	269
0.05	70	269
30	99.95	269
20	99.95	269
0.05	99.95	269
10	99.95	269
0.05	80	269
0.05	90	269
79.95	70	269
79.95	60	269
79.95	99.95	269
79.95	80	269
79.95	90	269
70	99.95	269
40	99.95	269
50	99.95	269
60	99.95	269
0.05	10	269
0.05	20	269
0.05	50	269
0.05	30	269
0.05	40	269
79.95	20	269
79.95	10	269
79.95	50	269
79.95	30	269
79.95	40	269
0.05	-40	269
0.05	-20	269
0.05	-30	269
0.05	-10	269
0.05	-1.40E-14	269
79.95	-30	269
79.95	-40	269
0.05	-99.95	269
79.95	-1.40E-14	269
79.95	-20	269
79.95	-10	269
30	-99.95	269
0.05	-90	269
0.05	-70	269
0.05	-80	269
20	-99.95	269
10	-99.95	269
0.05	-60	269
0.05	-50	269
79.95	-80	269
79.95	-99.95	269
70	-99.95	269
79.95	-90	269
40	-99.95	269
60	-99.95	269
50	-99.95	269
79.95	-50	269
79.95	-70	269
79.95	-60	269
0.05	24.10434	234.0062
0.05	99.95	234.0063
0.05	54.90792	234.0064
0.05	38.63295	234.4704
0.05	28.4782	234.012
0.05	33.09406	234.077
0.05	44.42943	234.077
0.05	49.64101	234.0121
0.05	71.62707	234.0318
0.05	60.34888	234.0062
0.05	65.95482	234.0081
0.05	87.08905	234.0318
0.05	81.57203	234.1808
0.05	76.79663	234.1808
0.05	93.42309	234.0082
0.05	15.67158	232.3895
0.05	13.60966	226.4328
0.05	12.75481	228.1685
0.05	12.57531	225.4867
0.05	14.99659	228.5078
