0.05	-13.6784	108.1508
0.05	-13.7129	113.2217
0.05	-13.7468	118.2131
0.05	-13.7802	123.1249
0.05	-13.8131	127.9571
0.05	-13.8454	132.7099
0.05	-13.8772	137.383
0.05	-13.9084	141.9767
0.05	-13.9391	146.4908
0.05	-13.9693	150.9253
0.05	-13.9989	155.2803
0.05	-14.028	159.5558
0.05	-14.0565	163.7517
0.05	-14.0845	167.868
0.05	-14.112	171.9049
0.05	-14.1389	175.8622
0.05	-14.1652	179.7399
0.05	-14.1911	183.5381
0.05	-14.2163	187.2567
0.05	-14.2411	190.8959
0.05	-14.2653	194.4554
0.05	-14.289	197.9354
0.05	-14.3121	201.3359
0.05	-14.3347	204.6569
0.05	-14.3567	207.8983
0.05	-14.3782	211.0601
0.05	-14.3992	214.1424
0.05	-14.4196	217.1452
3.542905	-13.2185	108.1576
3.552782	-13.2516	113.2352
3.562505	-13.2842	118.2332
3.572076	-13.3163	123.1516
3.581485	-13.3479	127.9902
3.590746	-13.3789	132.7493
3.599846	-13.4095	137.4287
3.608795	-13.4395	142.0284
3.617588	-13.469	146.5485
3.626226	-13.4979	150.989
3.634709	-13.5264	155.3497
3.643037	-13.5543	159.6309
3.651212	-13.5817	163.8324
3.65923	-13.6086	167.9542
3.667093	-13.635	171.9964
3.674801	-13.6608	175.959
3.682354	-13.6862	179.8419
3.689753	-13.711	183.6451
3.696999	-13.7353	187.3687
3.704086	-13.759	191.0127
3.711021	-13.7823	194.577
3.717799	-13.805	198.0616
3.724423	-13.8272	201.4666
3.730892	-13.8489	204.792
3.737206	-13.8701	208.0377
3.743366	-13.8908	211.2038
3.749369	-13.9109	214.2902
3.755219	-13.9305	217.2969
6.843486	-11.8511	108.1765
6.8617	-11.8806	113.2728
6.879633	-11.9096	118.2891
6.897274	-11.9381	123.2255
6.914634	-11.9662	128.0819
6.931705	-11.9938	132.8584
6.948494	-12.021	137.5549
6.964994	-12.0476	142.1715
6.981211	-12.0739	146.7082
6.99714	-12.0996	151.1649
7.012783	-12.1249	155.5417
7.028142	-12.1498	159.8386
7.043214	-12.1742	164.0555
7.058002	-12.1981	168.1925
7.072502	-12.2215	172.2495
7.086716	-12.2446	176.2266
7.100646	-12.2671	180.1237
7.114292	-12.2892	183.9409
7.127649	-12.3108	187.6782
7.140722	-12.332	191.3355
7.153508	-12.3526	194.9128
7.166009	-12.3729	198.4103
7.178224	-12.3926	201.8278
7.190153	-12.4119	205.1653
7.201797	-12.4307	208.4229
7.213155	-12.4491	211.6006
7.224228	-12.467	214.6983
7.235014	-12.4845	217.7161
9.677112	-9.67687	108.2024
9.701849	-9.70137	113.3241
9.726199	-9.72548	118.3655
9.75016	-9.74921	123.3266
9.773734	-9.77256	128.2073
9.796919	-9.79552	133.0077
9.819717	-9.8181	137.7277
9.842127	-9.84029	142.3674
9.864147	-9.86211	146.9267
9.885781	-9.88352	151.4057
9.907026	-9.90457	155.8044
9.927883	-9.92523	160.1227
9.948353	-9.9455	164.3607
9.968437	-9.96535	168.5184
9.988128	-9.98485	172.5957
10.00743	-10.004	176.5926
10.02635	-10.0227	180.5092
10.04488	-10.041	184.3455
10.06302	-10.059	188.1015
10.08077	-10.0766	191.7771
10.09814	-10.0938	195.3723
10.11512	-10.1106	198.8872
10.13171	-10.127	202.3218
10.14791	-10.1432	205.6761
10.16372	-10.1588	208.95
10.17914	-10.1741	212.1435
10.19418	-10.189	215.2567
10.20883	-10.2035	218.2896
11.85158	-6.84345	108.2288
11.88147	-6.86164	113.3766
11.91089	-6.87954	118.4436
11.93984	-6.89716	123.4299
11.96832	-6.91449	128.3354
11.99633	-6.93154	133.1602
12.02387	-6.9483	137.9042
12.05094	-6.96477	142.5675
12.07755	-6.98096	147.1501
12.10369	-6.99686	151.6518
12.12935	-7.01248	156.0729
12.15456	-7.02782	160.4132
12.17929	-7.04287	164.6727
12.20355	-7.05763	168.8515
12.22735	-7.07211	172.9495
12.25067	-7.0863	176.9668
12.27353	-7.10021	180.9033
12.29591	-7.11382	184.7591
12.31783	-7.12716	188.5341
12.33928	-7.14021	192.2284
12.36026	-7.15298	195.842
12.38077	-7.16546	199.3748
12.40081	-7.17766	202.8268
12.42038	-7.18957	206.1981
12.43949	-7.2012	209.4886
12.45812	-7.21254	212.6984
12.47629	-7.22359	215.8275
12.49399	-7.23436	218.8758
0.05	13.67838	108.1508
0.05	13.71285	113.2217
0.05	13.74679	118.2131
0.05	13.78018	123.1249
0.05	13.81303	127.9571
0.05	13.84532	132.7099
0.05	13.87708	137.383
0.05	13.90831	141.9767
0.05	13.939	146.4908
0.05	13.96913	150.9253
0.05	13.99874	155.2803
0.05	14.02781	159.5558
0.05	14.05633	163.7517
0.05	14.0843	167.868
0.05	14.11175	171.9049
0.05	14.13864	175.8622
0.05	14.165	179.7399
0.05	14.19083	183.5381
0.05	14.21609	187.2567
0.05	14.24084	190.8959
0.05	14.26503	194.4554
0.05	14.28869	197.9354
0.05	14.3118	201.3359
0.05	14.33437	204.6569
0.05	14.3564	207.8983
0.05	14.3779	211.0601
0.05	14.39886	214.1424
0.05	14.41923	217.1468
3.542713	13.21771	108.1579
3.552389	13.25005	113.2359
3.561921	13.2819	118.2343
3.571301	13.31323	123.153
3.580533	13.34405	127.992
3.58961	13.37436	132.7514
3.598528	13.40418	137.4311
3.6073	13.43348	142.0311
3.615921	13.46227	146.5515
3.624389	13.49056	150.9923
3.632705	13.51833	155.3534
3.640869	13.54561	159.6348
3.648883	13.57238	163.8366
3.656747	13.59863	167.9588
3.664453	13.62438	172.0012
3.672014	13.64962	175.9641
3.679414	13.67436	179.8472
3.686667	13.69859	183.6508
3.69377	13.72231	187.3746
3.700719	13.74552	191.0188
3.70752	13.76822	194.5834
3.714166	13.79042	198.0683
3.720656	13.81212	201.4735
3.727002	13.8333	204.7991
3.733191	13.85397	208.045
3.739226	13.87414	211.2113
3.745113	13.8938	214.2979
3.75082	13.91297	217.3056
6.843303	11.85056	108.1766
6.861338	11.87944	113.273
6.87909	11.90787	118.2895
6.89656	11.93585	123.226
6.913748	11.96337	128.0825
6.93065	11.99044	132.8592
6.947272	12.01706	137.5558
6.963609	12.04322	142.1726
6.979664	12.06894	146.7094
6.995436	12.09419	151.1662
7.010926	12.119	155.5431
7.026133	12.14335	159.8401
7.041056	12.16726	164.0571
7.055696	12.19071	168.1942
7.070053	12.2137	172.2513
7.084128	12.23624	176.2285
7.09792	12.25833	180.1257
7.111428	12.27996	183.943
7.124655	12.30114	187.6804
7.137598	12.32187	191.3378
7.150258	12.34214	194.9153
7.162635	12.36196	198.4128
7.174729	12.38133	201.8304
7.186541	12.40025	205.168
7.19807	12.41871	208.4257
7.209315	12.43672	211.6034
7.220278	12.45428	214.7012
7.230946	12.47139	217.7192
9.676875	9.676366	108.2025
9.701378	9.700372	113.3243
9.725501	9.723997	118.3658
9.749237	9.747247	123.3269
9.772589	9.770122	128.2077
9.795556	9.792619	133.0082
9.818139	9.81474	137.7283
9.840339	9.836484	142.3681
9.862153	9.857853	146.9275
9.883582	9.878844	151.4066
9.904628	9.899458	155.8054
9.925289	9.919696	160.1238
9.945566	9.939559	164.3619
9.965459	9.959044	168.5196
9.984967	9.978157	172.597
10.00408	9.996889	176.594
10.02283	10.01524	180.5107
10.04118	10.03322	184.347
10.05916	10.05082	188.1031
10.07674	10.06805	191.7787
10.09394	10.0849	195.3741
10.11076	10.10137	198.889
10.12719	10.11746	202.3237
10.14324	10.13318	205.678
10.15891	10.14853	208.9519
10.17418	10.1635	212.1455
10.18908	10.17809	215.2588
10.20364	10.19227	218.2919
11.85079	6.842715	108.2287
11.87991	6.860166	113.3764
11.90855	6.877354	118.4433
11.93676	6.894263	123.4294
11.9645	6.910898	128.3348
11.99178	6.927259	133.1595
12.01862	6.943346	137.9034
12.04498	6.95916	142.5666
12.0709	6.9747	147.149
12.09635	6.989966	151.6507
12.12135	7.004958	156.0716
12.14591	7.019676	160.4118
12.16999	7.03412	164.6712
12.19362	7.048291	168.8499
12.21679	7.062188	172.9478
12.23952	7.075811	176.965
12.26178	7.08916	180.9014
12.28358	7.102236	184.7571
12.30493	7.115037	188.5321
12.32582	7.127565	192.2263
12.34625	7.139818	195.8397
12.36624	7.151798	199.3724
12.38576	7.163505	202.8244
12.40482	7.174937	206.1956
12.42343	7.186095	209.486
12.44158	7.19698	212.6957
12.45928	7.207591	215.8247
12.47641	7.218086	218.8733
13.21891	3.542689	108.2485
13.25244	3.552358	113.4156
13.28544	3.561873	118.5017
13.31791	3.571237	123.5067
13.34987	3.580449	128.4307
13.38129	3.589509	133.2737
13.41219	3.598418	138.0355
13.44256	3.607175	142.7163
13.4724	3.615782	147.3161
13.50172	3.624235	151.8348
13.53052	3.632538	156.2725
13.55879	3.640689	160.6291
13.58653	3.648688	164.9046
13.61374	3.656536	169.0991
13.64043	3.664231	173.2126
13.6666	3.671776	177.245
13.69223	3.679169	181.1963
13.71734	3.68641	185.0666
13.74194	3.693499	188.8559
13.766	3.700438	192.564
13.78953	3.707224	196.1912
13.81254	3.713858	199.7372
13.83502	3.720342	203.2023
13.85698	3.726673	206.5862
13.87841	3.732853	209.8891
13.89931	3.738881	213.111
13.91969	3.744757	216.2518
13.93954	3.750498	219.3117
79.95	-99.95	240.05
79.95	-90	240.05
79.95	-80	240.05
79.95	-70	240.05
79.95	-60	240.05
79.95	-50	240.05
79.95	-40	240.05
79.95	-30	240.05
79.95	-20	240.05
79.95	-10	240.05
79.95	0	240.05
79.95	10	240.05
79.95	20	240.05
79.95	30	240.05
79.95	40	240.05
79.95	50	240.05
79.95	60	240.05
79.95	70	240.05
79.95	80	240.05
79.95	90	240.05
79.95	99.95	240.05
71.95681	-99.95	240.05
64.58389	-99.95	240.05
57.88123	-99.95	240.05
51.84884	-99.95	240.05
71.95681	99.95	240.05
64.58389	99.95	240.05
57.88123	99.95	240.05
51.84884	99.95	240.05
71.95681	-90	240.05
64.58389	-90	240.05
57.88123	-90	240.05
51.84884	-90	240.05
71.95681	-80	240.05
64.58389	-80	240.05
57.88123	-80	240.05
51.84884	-80	240.05
71.95681	-70	240.05
64.58389	-70	240.05
57.88123	-70	240.05
51.84884	-70	240.05
71.95681	-60	240.05
64.58389	-60	240.05
57.88123	-60	240.05
51.84884	-60	240.05
71.95681	-50	240.05
64.58389	-50	240.05
57.88123	-50	240.05
51.84884	-50	240.05
71.95681	-40	240.05
64.58389	-40	240.05
57.88123	-40	240.05
51.84884	-40	240.05
71.95681	-30	240.05
64.58389	-30	240.05
57.88123	-30	240.05
51.84884	-30	240.05
71.95681	-20	240.05
64.58389	-20	240.05
57.88123	-20	240.05
51.84884	-20	240.05
71.95681	-10	240.05
64.58389	-10	240.05
57.88123	-10	240.05
51.84884	-10	240.05
71.95681	3.41E-15	240.05
64.58389	6.54E-15	240.05
57.88123	9.38E-15	240.05
51.84884	1.19E-14	240.05
71.95681	10	240.05
64.58389	10	240.05
57.88123	10	240.05
51.84884	10	240.05
71.95681	20	240.05
64.58389	20	240.05
57.88123	20	240.05
51.84884	20	240.05
71.95681	30	240.05
64.58389	30	240.05
57.88123	30	240.05
51.84884	30	240.05
71.95681	40	240.05
64.58389	40	240.05
57.88123	40	240.05
51.84884	40	240.05
71.95681	50	240.05
64.58389	50	240.05
57.88123	50	240.05
51.84884	50	240.05
71.95681	60	240.05
64.58389	60	240.05
57.88123	60	240.05
51.84884	60	240.05
71.95681	70	240.05
64.58389	70	240.05
57.88123	70	240.05
51.84884	70	240.05
71.95681	80	240.05
64.58389	80	240.05
57.88123	80	240.05
51.84884	80	240.05
71.95681	90	240.05
64.58389	90	240.05
57.88123	90	240.05
51.84884	90	240.05
46.4807	-99.95	240.05
46.4807	-90	240.05
46.4807	-80	240.05
46.4807	-70	240.05
46.4807	-60	240.05
46.4807	-50	240.05
46.4807	-40	240.05
46.4807	-30	240.05
46.4807	-20	240.05
46.4807	-10	240.05
46.4807	1.42E-14	240.05
46.4807	10	240.05
46.4807	20	240.05
46.4807	30	240.05
46.4807	40	240.05
46.4807	50	240.05
46.4807	60	240.05
46.4807	70	240.05
46.4807	80	240.05
46.4807	90	240.05
46.4807	99.95	240.05
38.64065	-7.71121	237.1038
33.6625	-7.16479	235.2192
38.03389	-15.2051	236.8516
32.70916	-14.1379	234.9025
37.30022	-21.7412	236.5555
37.0285	-27.5187	236.4482
31.87807	-20.8439	234.637
37.10535	-34.0727	236.4784
31.34462	-27.4444	234.4715
30.91647	-34.2013	234.3415
36.73155	-41.6016	236.3324
24.67959	-33.977	232.7067
35.94809	-49.6034	236.034
30.24665	-41.1851	234.143
18.38475	-33.9434	231.4937
24.02995	-40.5883	232.5623
34.31983	-58.9378	235.4454
28.94904	-48.3238	233.7748
23.05615	-46.5773	232.3544
18.01925	-40.2472	231.4355
12.13995	-34.2197	230.6707
35.95556	-68.0661	236.0368
26.35411	-55.6959	233.1004
17.93403	-45.8706	231.4221
19.90485	-51.532	231.7498
12.01985	-40.2095	230.6585
6.018673	-34.4862	230.2014
27.52956	-62.8458	233.3959
36.52792	-76.1397	236.2539
12.29698	-46.0128	230.6871
5.990958	-40.1455	230.2
19.98389	-57.8753	231.7637
28.8257	-69.6811	233.7408
12.93549	-51.9217	230.7558
6.142961	-45.874	230.2078
36.87483	-84.1111	236.3881
20.99033	-64.0331	231.9466
13.55287	-58.0894	230.8257
29.59371	-77.2041	233.955
6.439788	-51.791	230.2233
21.80168	-70.8429	232.1015
37.25685	-92.0614	236.5383
14.10171	-64.5239	230.8908
30.1637	-84.7985	234.1188
6.761423	-57.964	230.2412
22.47322	-77.9637	232.2349
14.63925	-71.2512	230.957
7.066445	-64.4213	230.2589
30.81025	-92.4024	234.3096
23.09102	-85.2645	232.3618
15.13643	-78.244	231.0208
7.344275	-71.1259	230.2757
23.82556	-92.6245	232.5178
15.65247	-85.4108	231.0893
7.616626	-78.0806	230.2928
16.30305	-92.6811	231.1792
7.913561	-85.24	230.3122
8.304751	-92.5667	230.3389
8.973505	-99.95	230.3877
17.28618	-99.95	231.3224
24.89117	-99.95	232.7549
31.77043	-99.95	234.6035
37.89146	-99.95	236.7935
43.24003	-99.95	239.2576
43.24004	-91.6668	239.2576
43.24011	-83.3333	239.2576
43.24018	-75	239.2576
43.24029	-66.6667	239.2576
43.24029	-58.3333	239.2576
43.24029	-49.9999	239.2576
43.24014	-41.6667	239.2576
43.24007	-33.3333	239.2576
43.24006	-24.9999	239.2576
43.23992	-16.6666	239.2575
43.23977	-8.33323	239.2575
0.05	-29.3463	230.0509
0.05	-34.4585	230.0513
0.05	-39.8329	230.0513
0.05	-45.4694	230.0513
0.05	-51.3682	230.0514
0.05	-57.5291	230.0514
0.05	-63.9522	230.0515
0.05	-70.6374	230.0515
0.05	-77.5848	230.0516
0.05	-84.7944	230.0517
0.05	-92.2661	230.0517
0.05	-99.95	230.0518
38.59311	93.62371	237.0838
33.61872	93.76666	235.2044
38.43859	87.36648	237.019
33.42636	87.52702	235.1395
28.19025	93.79338	233.5692
38.2069	81.02539	236.9228
28.20319	87.48723	233.5726
22.43463	93.67437	232.2271
37.47668	74.8367	236.6258
33.38157	81.36145	235.1245
22.78722	87.1571	232.2989
28.51315	81.25183	233.6558
37.39164	68.74765	236.5919
16.59011	93.49327	231.2202
31.11473	75.22732	234.4014
23.42724	80.59833	232.4325
37.46845	62.56034	236.6225
17.22867	86.83703	231.314
10.84779	93.27334	230.5446
31.35073	68.82679	234.4734
24.63388	74.33913	232.6963
37.3915	56.35745	236.5918
17.81649	80.21143	231.4037
11.52975	86.5507	230.6094
5.354271	92.99166	230.1698
31.57359	62.6715	234.5421
25.11939	68.32201	232.807
37.28933	50.25643	236.5511
18.48162	73.72132	231.5094
11.97476	79.922	230.6539
31.45122	56.51479	234.5043
5.767167	86.25667	230.189
25.58159	62.73589	232.9148
37.75525	44.11003	236.738
18.89406	67.29144	231.5769
12.36713	73.41123	230.6944
30.72837	50.10423	234.2851
6.014854	79.64969	230.2013
25.45181	57.4095	232.8843
37.71112	37.94673	236.7202
32.40284	43.87313	234.8035
12.66594	67.04816	230.7263
19.46126	60.61093	231.6726
6.208111	73.19419	230.2111
24.43138	52.36957	232.6509
37.34765	32.12535	236.5743
31.97265	37.80278	234.6667
27.00856	44.10287	233.2629
22.65264	47.52504	232.2713
6.340098	66.94231	230.218
12.80515	60.90607	230.7415
18.37365	54.35083	231.4919
36.84163	26.90814	236.3752
31.00526	31.81452	234.3683
26.33712	37.25941	233.0962
37.10928	22.03404	236.48
21.55954	42.28882	232.0546
6.363041	60.90495	230.2193
17.26701	48.65416	231.3197
12.32061	55.03937	230.6896
30.14032	26.1066	234.112
24.44291	30.60589	232.6535
37.96111	17.0989	236.8217
20.85167	36.52161	231.9208
16.44274	43.11725	231.199
11.64254	49.327	230.6205
6.165765	55.1096	230.2089
30.83426	20.79423	234.3168
